,Florida,California,Texas,Pennsylvania,Virginia,New York,the District of Columbia,Arizona,Colorado,Massachusetts,Washington,Illinois,New Jersey,Michigan,Utah,Hawaii,Tennessee,Nevada,Connecticut,Mississippi,Oregon,Minnesota,Georgia,West Virginia,South Carolina,Maine,Maryland,North Carolina,Wyoming,Iowa,New Hampshire,Ohio,Idaho,Alabama,Montana,Nebraska,North Dakota,Indiana,Missouri,Louisiana,Alaska,Vermont,Rhode Island,Arkansas,Delaware,Kansas,Wisconsin,New Mexico,Oklahoma,Kentucky,South Dakota
2019-06-01,243383.37839095597,535750.470591134,213260.34201000223,189874.15114663876,275569.3344234904,348807.8750955725,577078.1832018284,270287.9366523234,396250.9178776769,431971.8080498313,399169.6426062774,198373.8848714994,353629.03668883996,172590.05631254698,337908.3849480087,613065.4534328413,204209.70663168523,304157.5506415511,259796.94388341295,144140.99821139753,360127.67199141084,253895.45741288344,206935.93147899836,118517.21658569183,193405.8771777829,238588.91837626285,315655.794490438,206083.48813439242,244955.79696941655,161585.58612380867,285595.3687397107,152718.35973332505,279108.10572307784,159748.01796552932,266134.2653683229,180023.67756798211,226462.19792462498,157226.81109313888,167943.55599589497,191308.9249104675,307903.5505940429,270163.6326729656,296596.44833845156,152791.61024485345,273617.29336805764,153350.6711614919,211056.60611627565,197015.9902460413,140882.6100860265,145892.0330818209,209014.28069901568
2019-07-01,243912.9177210785,536158.3822481473,213773.43783545904,190578.0856082683,276017.63347290625,349820.28885139665,576757.2495895793,271282.9380970739,396706.01809695084,432383.2289024184,400378.2421823868,198266.48723587568,354171.96122915385,172972.85787612124,338784.73524228623,613444.3481993331,205339.3816263449,304404.9435676133,259986.75990755725,144715.42916998998,360528.3304622372,254397.81836386933,207650.43933620793,118708.40188535974,194182.28063534966,239304.04925040095,316214.1660178155,206824.08312065745,246312.7299392059,162047.645249036,287198.66757854953,153239.78626694487,281306.9598377253,160415.8577883854,267283.0484596064,180708.7575926669,227478.4128582331,157844.49082080796,168345.18799584676,191830.9923890036,309034.5716089975,270743.88824244187,297147.45582437323,153391.78155462272,273359.05746943294,153825.66050053173,211887.48681087478,197923.47267097756,141499.70455830902,146319.750928497,209636.5110206441
2019-08-01,244635.09867371366,537864.3842118088,214388.44258909603,191316.9755295424,276647.0364789727,351031.5308065596,576796.035873883,272503.2064250062,397510.84832161333,432576.6469391221,401680.4624675189,198161.14941834696,354628.56891705724,173124.34891373687,339927.6481925785,613473.0647095639,206533.19673420556,304931.0504427398,260263.29256585008,145079.4250522528,361130.30885020626,254882.1004301662,208477.791467255,118744.4035571543,194946.91828542968,240531.07966291052,316817.0304832799,207642.98835483645,247946.10634060414,162382.53258153785,288667.42376744753,153726.62039184102,283619.1033905682,161209.58392428595,268789.3354340513,181414.75175005742,228216.04159505604,158571.22538284046,168681.4068219392,192169.83303494705,310099.7566112879,271548.15607671964,297697.02039854595,153828.530231846,273347.774361273,154430.01530671082,212694.56876471583,198626.52925978348,142052.3955612382,146791.42971135039,210233.51808785883
2019-09-01,245353.0344200603,540472.0716955401,215060.47201461627,191987.59061782577,277369.2552307613,351693.66985461325,577073.2769614225,273939.35135127796,398345.10685043986,432499.92692143266,402923.36282708665,197890.44439250717,354853.22060224676,173155.1000815497,341404.334479527,613278.2854030769,207595.380198124,305243.92582014855,260338.44411011683,145049.60103035593,361649.09422945284,255156.67715568305,209243.15573732756,118604.10690850194,195520.9093610094,241614.78696621666,317273.48552639753,208427.2411771078,249141.53751604434,162657.1856347286,289782.83643330197,154135.02582046678,285779.535037281,161820.8504407504,270056.1235082151,182055.669536598,228486.3622367126,159227.95348265435,168817.24457080627,192322.04315955853,311178.47027848824,272354.19284073537,298306.082431861,153861.61728496276,273157.0107036301,154939.28439001428,213388.73307204383,199198.67177564275,142346.40512226828,147145.59655024123,210764.71557353204
2019-10-01,246304.42736573456,543545.9753775257,215960.111195147,192832.63650221436,278315.9610863097,352440.2639793598,577598.5185122642,275645.87675863423,399596.37743961887,433131.81470245234,404774.25903717446,197963.23578217658,355503.93517235277,173643.3971416504,343292.46411172225,613141.8481451279,208847.3836463897,305529.63203300274,260574.4406419158,145255.65807552676,362587.0299538596,255709.60851503196,210223.97838920227,118610.39179679549,196262.76902735024,242914.23086913803,317779.6110150491,209471.37599056688,250440.91868981082,163377.2175127721,290846.32391784614,154693.30620976436,288312.8754096495,162611.64332474474,271223.82395060756,182920.19567520218,228922.42589889423,159969.4198630828,169312.8541417974,192460.96699769827,312326.69301041163,273352.1144211215,299179.7400025201,154132.82001455172,272949.80296863563,155683.57245833354,214184.7453913176,199910.75901747486,142877.17238485432,147752.4186219813,211703.2717332885
2019-11-01,247605.71245008428,546892.83726122,217025.318624613,193908.33200058658,279572.60855065245,353931.3240820365,578749.2889674808,277639.43671621574,401327.5440907895,434580.17037076916,407267.9539103477,198297.7066598313,356790.938438813,174482.79925645146,345695.0937233362,614169.1248646355,210348.39208255554,306025.73161429685,261108.27196297565,145596.9698633197,364175.2002311151,256697.5312684389,211428.67395088333,118760.71833455616,197279.13375902115,244383.14254762535,318651.7548898187,210794.2463230166,251796.30192363192,164190.7569807842,292195.9172350276,155521.30566977503,291174.3609828017,163689.56945370397,272429.2364006255,183914.96132954463,229607.04809127512,160892.78463537028,170087.94768046227,193004.07931191672,313839.1638176173,274775.97555922525,300736.3129381898,154597.55582246045,273114.73026620806,156645.2949275384,215165.5921589457,200993.10306081673,143794.16275519427,148590.08737620278,212863.22379063792
2019-12-01,249209.43857701184,550361.470737521,218185.18484602205,195074.9363105391,281116.11552998034,355827.81897720974,580254.099256848,279723.1153461254,403382.5825674736,436266.10810538667,410436.24671147874,199018.77011630512,358485.2108043194,175343.06542200947,348534.98241231235,615745.5013713465,211975.70698558903,306849.54861535906,261973.4569640772,146159.64665170753,366309.08057110495,258040.97750383918,212913.72086693728,119002.36171985774,198487.916446814,245851.72618824974,319856.8059952901,212251.03543959398,253515.60921823583,165006.2794422103,293654.2090363784,156431.11792881758,294398.62959617586,165074.62745351277,273817.2709652058,185002.37809305298,230474.31958002693,161965.4162479822,171105.59244060543,194065.72845502826,315322.1525801276,276530.69329529785,302435.64035262243,155342.3757931497,273901.4381764378,157739.78830096585,216284.83487020506,202436.66421966857,145103.29528677487,149580.4128092449,214190.1716019072
2020-01-01,251152.41728524558,553194.4973119361,219362.73184791204,196226.7773840403,282790.58846054546,358165.6169279111,582881.9799843287,282243.2440203912,405687.43673359154,438429.01902914396,413933.97610311414,200034.67306283597,360652.94763689535,176287.62205535112,351532.7324566369,618095.3398017118,213792.06438431854,308407.05810420203,263141.4640191985,146325.17066735792,369131.35048731277,259647.7792737449,214523.42575793457,119063.68171919386,199779.71150496128,247405.01722080316,321385.45712525555,213610.5967292313,254732.04739227306,165313.22447094752,295325.3028256861,157448.406648953,297701.9317226719,166363.60238808513,275659.8222545236,186012.79172639098,230829.42094830013,163160.272681253,172123.21895558274,195557.86684436654,316586.1048157069,278075.78130722814,304828.4922887333,155815.37547337785,275085.2869680388,158783.83503386806,217495.50371897966,203938.6542401182,146637.49585910383,150594.82003124905,215188.37178374428
2020-02-01,252982.9584659438,555472.8213005435,220501.93887258208,197433.98707406316,284411.6818000584,359947.8900530017,586491.4189833364,284999.9560807428,408255.0506715548,440881.65561513294,417763.2781963867,201218.2384513271,362737.1791785841,177492.01511820251,354736.3665325828,620555.9621011865,215442.14338051822,310135.03809876734,264393.0461394277,146625.36532871585,372003.0505199079,261435.32575016702,216127.17861233748,119542.674348676,200848.3769345658,249051.26429602536,323100.8595702489,214938.75690213128,255668.6097087144,165615.74745393213,297054.67434308084,158480.60087480806,301167.3924051326,167438.45387465777,277773.4858562559,186980.37381899764,231067.84284274888,164341.09365445634,173246.53109274546,196925.92971170074,317391.45811828546,279276.0447044166,307290.3214612659,156405.19862955555,276435.8837128356,159944.20041699297,218642.24277982194,205144.4713955441,147937.07733654647,151457.38580055092,216036.0052389408
2020-03-01,254591.2328108362,557667.8794504463,221612.96552546127,198729.48750647926,285925.11759256193,361588.30500211,591310.2454095472,288127.9421403562,411210.30962782755,443950.025001904,422043.87243159284,202375.7372892551,365354.2885391102,178958.00379964383,358131.13370116684,622944.66238528,217044.75629913763,312055.3032195526,266129.34766816575,147328.80971972007,375022.7416757044,263390.356471353,217647.12462436152,120377.19933375208,201980.18989613894,251262.00201143717,324897.2996526419,216422.34077884993,256548.7357484779,165970.83803811957,299215.1708017723,159599.18849435312,304964.99762984976,168540.76311818918,280492.3512138976,187945.46958885877,231336.4537313294,165624.35147419103,174506.29781463408,197972.48903204987,317845.49628180533,280284.8413372467,310031.55632741185,157230.67148956156,277872.74092168594,161281.74182429104,219941.04129731667,206374.74827701141,148873.7646567572,152381.2407472196,217058.76755387973
2020-04-01,255569.47914789306,559694.7760554045,222413.9069926828,200150.1139487278,287194.0861332949,362950.8243394668,596057.0757774253,290956.7219688997,414023.12434408255,446628.7044580318,426311.114827001,203210.5084229021,367884.776394695,180337.13029099265,361314.7570221829,624834.0261203739,218395.7142847247,313402.839793901,267806.21211978124,148302.9626425623,377375.5250426693,265136.940184718,218851.97247106011,121459.2961878144,203017.87471677133,253555.00857292002,326496.87720686774,217850.5133196475,257801.37882533376,166532.68158630843,301286.62312757573,160613.77886906712,308745.0581170102,169687.48823424327,282978.797340711,188875.40143583892,232045.93928426117,166858.77780174604,175641.23011761776,198806.83931673804,317903.207721376,281330.03303267347,312353.72119421023,158422.96961358076,278962.0146264218,162582.80782754513,221286.62054157245,207649.40144784236,149379.16043664582,153181.4501770294,218282.8878886611
2020-05-01,255839.26301651137,559950.772782276,222699.90099758274,201011.91315493066,287869.48758995143,364136.2506950945,598768.6602380798,292921.6749072519,415365.35937229,448231.85735179315,429022.3078488701,203318.64658784677,369759.6825303728,181007.3401437942,363218.5026917595,625105.8386902702,219355.56601327463,313749.817060118,268745.99740561104,149078.48842555282,378407.68723379046,266041.39105668035,219441.68398632316,122207.63749602997,203913.34421974336,255491.9545010637,327189.86210291315,218794.56243099982,258907.77144943038,167108.64322248948,302957.1206267577,161263.16764364907,311769.9343443056,170657.69081867495,284522.18632004544,189558.45785072003,232516.80934161833,167752.7927660469,176396.30298498107,199079.75424627864,317104.4526077257,282234.1603563449,313383.3098794906,159416.58571579354,279115.3605203963,163330.42854058687,222368.66688158756,208810.24677390084,149522.30006409474,153960.79279551073,219366.27438544118
2020-06-01,255974.54120546044,558738.0151082036,222871.0797715085,201368.22177887845,288300.13572093373,364777.0830895295,599252.4821683029,294270.8544261385,415563.08722560824,448953.2431813634,430462.83748348086,203007.74497316114,370478.1266898324,181237.75527548857,364261.1189644749,624253.9935213597,220084.96517874987,313528.8350269664,268905.9490948525,149359.63026476433,378471.6623097787,266257.82955126767,219822.1497956755,122515.13201396442,204692.61600759975,257110.655405713,327313.8974379416,219489.34891510868,259764.1797688074,167602.06440798787,304206.73541076196,161717.19499925897,313966.1006907453,171481.62675410815,285144.87913099263,190163.60315618917,232805.32094504908,168286.83059637406,176809.92771675624,198977.14038799377,315984.22224633856,282870.32162540074,313483.73603913136,160217.73918602863,278937.3255194743,163792.08150938095,223096.98526331875,209953.1932198177,149681.65487391772,154662.28126815488,220118.6817687227
2020-07-01,256552.36051365314,558581.5144063374,223540.23424753008,201678.17843781863,289089.57933674724,364958.58271903935,599451.2325785905,295855.3255951717,415727.4028164107,449783.71856681054,431689.3361697887,202717.65112975953,370528.3885789769,181492.13791737054,365523.4570174197,623841.7149026081,220882.1100446037,313576.8803769874,268961.47021882894,150153.36948483507,378697.8435637764,266280.92764215544,220574.21053030225,122783.38588774267,205725.36254447754,259036.66281967008,327719.27562720363,220529.98339450127,260681.36194290928,168313.77621137747,305642.5295953255,162375.55006503483,316253.3084018266,172358.23226926802,286013.8138124621,191096.377081448,233117.87623380218,168795.20162437312,177578.09183897308,198804.271662818,315407.5837438181,283822.8084199314,313585.8673964699,161184.93017980157,279376.9518285654,164624.4955006252,223809.14690893595,211477.55813219692,150135.2233940217,155646.74787158964,221118.34544362096
2020-08-01,258145.14239419074,561842.9450381013,224993.83228069686,202715.34849801916,290999.7557913623,365374.7414345048,601566.4705145358,298615.6238410202,417495.1826282328,452331.5652293715,434906.8357881046,203227.63206828444,371521.12785881106,182487.7237905128,368495.6254631383,625890.0356004252,222362.61945225604,314791.86357233603,270204.771192103,151528.2957846647,380732.35454973305,267100.86383807514,222302.3538676641,123511.41805691,207329.0546324776,262167.5772596525,329266.8591522939,222513.73329012663,262163.83386325085,169295.28304736325,308319.9437321314,163732.27332668894,319740.2824616637,173671.77736561574,288212.9238481422,192686.78027728767,233906.65708734,169693.57946202243,179036.6255136037,199523.78260980672,316289.86918102653,285987.6147748632,315184.1492951777,162608.5644523781,281043.23800748115,166024.0428949037,225339.28181111053,213643.01191249987,151256.69083646892,157124.43673666765,222613.69053071528
2020-09-01,260699.73125623903,569083.4439256102,227188.1518401245,204921.93476591635,294147.28512266657,367472.41024003015,605909.5346760451,302970.5388540873,421335.99843307934,457214.7339106899,440696.37539639766,204849.90659051182,374555.56965995353,184611.4727102361,373519.4038182634,630750.2726567256,224864.88536580672,317038.39966472035,273010.3611014486,153551.76148835072,384881.966042182,269233.616510271,225065.49744440184,124952.58204924788,209726.92707194787,266749.7392676466,332308.88748219516,225500.22623809578,264341.97823983716,171023.8949374547,312825.96552681987,165888.1854022526,325302.98770754127,175615.78232149885,292195.8695672389,195042.10677057222,235600.42281619876,171339.30229135227,181508.14503992526,201410.78314260743,318194.5340280327,289971.0889578517,318579.5822078192,164592.45062479028,283956.8403283574,168059.26487373386,228128.36898028126,216527.82225730235,153049.01836918513,159332.03344571896,225075.39462682453
2020-10-01,263722.62205836986,578380.7452589804,229664.68479746915,207693.62041159262,298053.7214429889,370910.70479520893,610381.6234049957,308124.89121976687,426463.5055887762,463712.49590611836,448037.01024685724,207046.82933620215,379257.72462911025,187217.4976746751,379983.7056258943,636821.8174909343,227899.47854097644,319920.9544804382,277139.2674537588,155094.81130928488,390541.5907632171,272346.95371326985,228470.04951552852,126881.55136183322,212512.73672395432,272122.8344193049,336164.3289073144,229035.67654637084,266708.33289724565,172898.06563356292,318529.97680273774,168531.78241101606,332553.83486501477,177816.80972468713,297045.78220890247,197555.9306741948,236830.78310874567,173501.17159656624,184307.86927974576,203349.16850523022,320191.01883212564,294201.19103028934,323297.14704911434,166531.82857117648,287734.73727489536,169924.86416718946,231600.7968393413,219682.9376473458,155086.12172444776,161770.79632663765,227676.63093111428
2020-11-01,267271.81240991974,589206.9643626859,232489.0872840815,211009.93255446196,302274.7446184161,375454.64651038864,615088.2747452359,313823.77335246716,432314.203219851,471271.3630382241,456279.6053555832,209643.3380828465,385046.17062232114,190183.86225277503,387367.00718813465,644029.4070990738,231210.85915841648,323597.3632137073,282141.45064455346,156345.25214946782,397276.9860074562,275984.1219501447,232285.58756112776,129174.28770528822,215523.6093221465,277883.2637575465,340550.57776508946,232834.83789969978,269422.60308731475,174712.55640328772,324820.40795810026,171441.48528148772,341500.6185509663,180152.64491077865,302973.543319427,200118.40878305273,237832.4911884867,176215.84763686763,187300.70993009186,204747.89378368368,322130.594709609,298164.6209251834,328921.3793021361,168408.17515884008,292513.8282190085,171788.2132918909,235008.87398011328,222792.58228520633,157461.97575148672,164302.47873441988,230571.35172774168
2020-12-01,270799.40186927613,600005.737026028,235225.54120665742,214131.7263685545,306304.3053133625,380466.82459578174,618954.8468891425,319388.2289415083,438041.82428010553,478835.8782955977,464172.6805739799,212076.0282154344,391189.96690175636,192888.38499857602,394879.5462224398,651328.6776905707,234223.01027163028,327723.80915515893,287347.7325180163,157215.60772151084,404262.57135556475,279573.7082730902,236081.1368548716,131375.87376543248,218356.10821747544,283513.3395757991,344787.17498672655,236599.48821331395,271919.5593005841,175962.9535619606,331007.92881324235,174171.4939432527,351516.28525683196,182155.40723001855,309382.3202156139,202381.9179490341,238116.41268401686,178858.96447449422,189860.57969825566,205304.1831727086,323774.65123582765,302023.78368459066,334861.73949528026,169855.4871713633,297988.8111592801,173305.9306146678,237924.62948697552,225631.26514499393,159793.13582373442,166488.00898177052,233073.90355671573
2021-01-01,274450.3986045365,608972.8834801051,238098.28024314123,217005.92807130993,309991.0363803767,385211.4480326407,621725.4023085292,324869.05080875807,443553.5334650388,485676.82539161394,471835.92679549597,214485.9128971758,396915.7197925401,195668.96679114937,402416.4976050263,658184.7406714641,237238.6539756826,331937.0920107384,292265.35840419633,158307.58532814187,411138.77590331156,282872.1077263261,239883.2008841387,133525.13707159893,221004.4792062023,288737.7292252672,348711.1117237991,240175.39609119875,274310.2697333091,176909.07031252864,336919.847711123,176565.3545949896,362305.0741360802,184028.074742922,315966.6497945909,204640.32601421804,238553.64991954048,181297.8833704115,192073.04526037793,205683.0707437582,324852.768005685,306112.8754840695,340408.951308534,171262.36886261322,303375.0861813117,174768.64093936875,240346.27673542724,228405.77329087918,161986.16333334646,168333.48893275313,235393.71948870822
2021-02-01,278087.8150726809,616645.0426187749,241158.24277626514,219811.52612383524,313651.54812538374,390162.5443600802,624068.2273643197,330562.6285955776,449799.3311476619,492443.02312195505,480138.06607818423,217116.4415497464,402734.62573639123,198710.92240041879,410644.0246369033,664949.1036727658,240485.4647853853,336403.89751586353,297009.68645469245,159672.63448890075,418399.2468098346,286224.05045842734,243842.3527123422,135556.08607478155,223724.17443059824,293793.2696600193,352986.809531438,243860.22929766888,276675.7314468716,177991.14603518523,343111.6228397153,178817.8407902609,374296.70363753714,185968.5455278634,322911.234703888,207084.7906642837,239116.67450825588,183750.99714428108,194375.66550207176,206453.09340658924,325435.24988287693,310666.2960540145,346200.29985639156,172791.0293357773,308684.769438378,176347.574808836,242705.27498489994,231638.63065348775,163990.82487913247,170041.55805148312,237926.78303658916
2021-03-01,281974.69211413834,623595.3843177714,244622.77030864326,222731.90923814056,317369.3452868305,394788.7869600721,627381.4638796061,337223.1126707251,457383.32955879957,499279.34058979823,489384.41440693795,219798.92821343485,408110.9368650494,201943.66011386385,419772.83020833484,672117.8703745599,243932.26262016664,341599.47544330667,301630.61854476953,161295.6909359435,426173.2538253717,289566.3642868032,247993.15370672147,137645.13376858443,226536.4791759292,298657.13308197295,357701.3735756906,247625.93760477923,279395.42129898875,179336.11809710393,349506.2041052129,181135.65844991486,387713.3824135281,188086.05807362,330596.14549519966,209859.49824267058,239595.21530509685,186558.76187303266,197120.25333700396,207419.959535001,325688.12205293105,314581.6589892877,352219.5907738234,174626.48893084688,313078.45260031027,178345.19722887015,244970.17553831835,235110.51615875363,165940.49373886306,171747.67613903826,240673.502744604
2021-04-01,286297.10647064657,632694.3051065721,248467.59165349542,225726.8713216954,321353.49546911387,399087.11981734453,631795.4673313751,345016.4958497705,466207.1892093173,506880.0244483251,499899.1946083908,222326.3688692608,413605.5536176262,205264.3796048575,430006.4460958776,680917.3923402587,247684.4291969503,347706.44146619627,306196.43681544915,163166.63219613492,434332.64967404725,293287.9253660511,252330.54111052165,139386.736704698,229485.9039492502,303991.5483722269,362811.7762573838,251715.07923306082,282378.00926343375,181072.27028211506,356698.49324756983,183629.71402841,402145.7242602869,190443.62393898063,339314.08778735105,212957.76882329825,240519.98183507126,189582.06295774993,200389.74688312647,208413.876725796,326599.9875797655,318500.26554401015,358842.6551100773,176664.42420909271,317327.82797903096,180713.6814271904,247772.38333045915,238764.1545598946,167861.3988968221,173513.66051759242,243942.12625067635
2021-05-01,291527.91588845314,643589.7098846673,252867.60033814958,228734.97077355915,325591.4731886553,403384.1573745058,637139.0299596451,354317.96538369503,475750.0040477586,514810.5519262883,510639.9474141823,224598.8925751363,418999.19648593705,208666.25059791448,441371.7937195096,691327.7837893944,251974.66907479145,355041.08616987435,310952.5152786799,165219.8534488165,442320.96311606606,297487.8149935405,257010.95406143207,140880.94157377983,232922.73375261945,310089.5864174907,367792.60932889517,256314.4528848501,285174.3294820125,183067.88764537137,364240.6499740141,186247.64659894223,417128.2271219887,193090.04804515143,349164.2485644682,216268.76470272057,242127.40185751658,192712.93761529386,203844.77297769673,209412.91559108158,328616.05287576135,323689.83735130756,365534.28318483004,178949.88569710357,321530.53770262626,183438.0538999052,251599.80462797987,242385.16574104084,169858.4054293505,175417.6639626608,247869.54162330786
2021-06-01,297931.7615916334,655287.7537854702,257575.3440480847,231888.62059765335,329768.8315230983,407408.7040631701,642216.8687907959,364543.3259166395,485121.0336963712,522313.28174806637,520715.42899450054,226967.43901460688,424339.00681238045,212189.9031274477,452880.3654295192,703069.616927941,257269.4695362933,363408.74617015896,315722.0774841711,167484.71152846512,449562.04014855996,302069.939265025,262083.92221819525,142426.27994448252,236951.82711814865,317090.88473702286,372198.5425799279,261500.30916810114,287588.47148237797,185224.2764644573,371677.3837600015,188939.01283423867,430673.4416064306,196113.8274021556,359054.79452000983,219510.90077938585,244445.23554563997,195851.12677639988,207180.65666492307,210725.64200650892,331368.041647186,330410.39832457196,371813.832972412,181617.23691337448,326182.8195661083,186227.66694485783,256116.6180397812,246052.34265356223,172045.7132106538,177587.97574250153,252274.80060898126
2021-07-01,304489.6055562055,665860.6963221058,261894.27700236885,234176.32842300777,332920.1720441138,410964.32935536164,644642.2497598374,374730.24327029515,492941.07635124563,527404.5206037803,528900.6600407931,228983.27836405355,429105.29784310266,214840.75050615196,463392.20108991937,713328.526989419,262591.44544666546,372046.5843474516,319238.86749531055,169784.81762840183,455845.52632955153,306065.16604371736,266688.22967133037,143172.09750862842,241015.90142279214,323628.1285934162,375275.854232853,266319.17306148756,289759.69841874234,187151.2976916744,377296.6934095354,190832.70535334176,441637.85450774006,199111.6502209693,367948.36418755207,221852.75176198035,246652.39741337206,198577.33718651024,209598.4742395998,211765.74410783625,335328.54397366784,338141.94719396305,376310.3319897731,184360.95618452984,329870.9631436675,188604.99582769582,260136.967397198,249286.26732487828,173909.88039730373,179511.45195423893,256629.31895499327
2021-08-01,310323.73751870915,673175.6414162106,265186.52750633727,235064.90412341352,334584.28402099543,413132.0227043077,643737.5815097475,383687.4293670307,498328.4498785601,529130.4564550993,533892.8584210029,230157.708074806,432283.00800581276,215989.30249016397,471538.14444817643,720040.1075775209,266723.6682105994,379698.9537731364,320694.8592737618,171795.281593936,460347.777732672,308278.0824652207,270323.849320522,143042.95023768416,244217.96620335567,327678.9727040937,376725.9198764614,269875.31748310133,291720.3106068271,188354.1347717706,379533.86197615974,191477.94195299168,448776.6748426824,201452.74088227947,375108.6597952422,222789.97399966457,248128.72059826032,200347.6800578858,210836.39610402248,212049.1605417895,338866.4486712608,343077.8823133767,378493.6269850691,186724.00150097828,331930.1754851947,190194.3267809352,262183.02812244016,251810.44458928576,175357.51484775194,180771.32918919902,259806.59407923403
2021-09-01,315051.03680514195,678135.8184191323,267593.2412842826,234293.92281318145,334945.9653407757,414203.65384965885,640582.6884254663,391132.7651549962,501682.97688667517,528520.106004632,536769.9899610571,230313.06804165329,434095.2553634259,215791.56080718595,477609.6673948926,724947.388499092,269502.54317904304,385933.93903080194,320123.5684713705,173212.74547963205,463632.34603130707,308819.3085673493,273168.892502899,141887.6763261652,246546.12161964187,329182.82644725597,376828.9581137129,272209.63514295174,293436.48930408544,188944.7096503559,378934.1234195114,191023.52983629683,453157.88433921064,202964.42827758705,380510.5486242368,222421.09323821022,248679.06062548576,201144.01853962147,211100.4045415489,211762.79507630467,342072.72666447546,345364.1547514134,378832.1643917518,188303.8672881229,332260.78662183677,190994.50861905023,262563.48511687835,253407.21673235856,176252.92751500648,181160.0975505791,261734.71352860075
2021-10-01,319705.4782225241,682563.9898097353,270089.7823057973,233678.85850409724,335420.3736622808,415751.79716612474,638474.0815544049,397746.7750408971,505130.45278661745,528119.5047595944,538821.1854622471,230477.4877930597,435670.01664594206,215517.77851026691,482585.9279390429,731076.4792584722,272191.9558990986,391427.1824150765,319521.68230802513,174735.31893081995,466583.49138110783,308884.26238562516,276495.02572961105,141538.46178776622,248929.3391976234,329506.3808261592,377200.2784029035,274421.9127363016,295493.7553175725,189552.2505979686,377738.2191029911,190748.09920135848,456582.2157581521,204408.14958549244,385537.3895927402,222083.85221979205,249163.30660370734,201991.1468482834,211605.5232562415,212050.35511281583,344235.4997518032,345635.7940119685,378915.2461526113,189782.24655544196,332894.73387900594,191681.04017155754,262329.58558072237,254790.19700001413,177659.15735247653,181648.86990932623,263312.7698092466
2021-11-01,324912.27343290724,688402.6274763487,273322.1183219836,233788.63300025844,336770.32114077784,418079.2732061653,637420.4528166548,404045.9866514809,509785.4760968998,529052.2877699808,541935.8183341841,231191.40041096718,438101.2570018679,215864.91317887115,487428.96856567013,739684.9521041889,275925.4301904202,397125.2759493245,319750.1264295319,176906.53395049623,470053.35066551325,309701.1804760227,280720.9089667108,142076.90302028434,251916.81603184354,330874.44063760835,378305.5957080648,277287.21290736884,298067.42835827504,190547.17563822845,378111.2779842795,191133.96432828883,460057.8051003099,206392.0780480994,390704.16594546597,222527.51537479146,249961.96939567904,203394.6850920817,212844.46732641198,213191.1871991798,345712.4933393705,347030.2943973725,379823.4142189578,191575.2173384067,334572.3897349373,192761.4182684042,262756.25910775125,256607.4389063792,179470.50586646798,182590.98045654953,265541.42195816
2021-12-01,330540.52379777934,695600.3455418353,277037.59291834856,234776.17767584274,339160.35079391004,420830.42118389206,636641.452428756,409960.2566179957,515431.372730158,531180.0173549833,546402.1047854382,232648.02497102306,441162.4654854208,216735.19530496924,492760.8500674912,748851.1927658665,280367.02800567105,402725.93812204426,321338.90212559205,179229.4509165661,473937.4685044046,311162.1127221647,285561.6925158677,143085.0857143214,255257.92559799846,333087.87019332167,380307.7471606896,280503.62154219154,300912.5767703914,191830.61838697645,380117.7536074025,191990.7852844201,463986.4671164897,208566.09551440622,396390.30764424225,223765.2667551654,251362.75734763683,205182.49655074548,214707.0857412064,214697.09147402202,347411.97809284343,349317.4103049004,381569.0897993779,193694.77039621025,337416.61050452944,194175.15113002152,263874.57324311155,258959.15678870006,181580.2251780786,183965.77388074467,268655.85545272956
2022-01-01,337605.92805046175,705638.3715084522,281925.824120138,237167.1591993576,343016.3523532501,424071.25706352206,637551.7839258751,416111.9728637654,523053.49095098925,536439.0380854465,554549.3203240681,235206.6524918858,445151.8893813969,218933.78703679296,500301.3992498067,763807.4710375144,285873.24927724915,409601.43334871373,325061.5614767401,181101.97231017007,479156.6003764305,313920.20184600225,291764.9045174426,145077.96646148196,259454.01570641945,337281.21757165407,383265.3947168721,285134.18201947113,304231.11528465315,193756.77462720507,385499.4305519799,194073.37096248215,468820.5753053478,210974.27808057392,403654.8562457706,226280.09594390864,253503.38777766787,207901.60288368037,217547.78117258052,216404.8790388923,348724.6184091112,353606.80135267536,385589.441652728,196076.19591595177,341621.049388266,196523.9114015136,266086.8431791683,262351.07194989274,184202.2060237888,186055.15143053778,272925.40387023834
2022-02-01,345823.8794061194,718519.3704901625,287392.9633747299,240674.7170506017,347455.77726511116,428000.21685347316,641834.6644861451,423109.1991466963,532837.2083447409,544746.2792042914,566005.5602659355,238746.27734664534,449860.83565188525,222325.02393435113,510203.6478146414,783618.4472296945,292131.36419480294,417781.68466458353,330382.7969795233,182033.43632478573,485915.9702623808,317508.39256689977,298656.3478358782,147301.25511214833,264258.1305466548,343137.4333783786,386924.05115405587,290782.47697866405,307350.31736344326,196078.13872232768,393732.75778573594,197109.98575567777,475055.05005183286,213344.08659113664,411591.3304604898,229851.34116841154,255403.02346005556,211450.45140585522,221181.81268674775,218052.40774248968,349753.73626431916,358702.51343951497,391701.71967466804,198294.77853427597,346637.6001624155,199301.29902103814,268981.08478025644,266777.78087365435,187088.19028557496,188514.93112033114,277651.99185479456
